course,outcome,relativeFolder,fileName,extension,dropboxPath,previewUrl,status
02_PHP,outcome3 Build a CMS using PHP,outcome3 Build a CMS using PHP,3_Themes & Plugins.pptx,.pptx,/junsan-info/02_PHP/02_docs/outcome3 Build a CMS using PHP/3_Themes & Plugins.pptx,https://www.dropbox.com/scl/fi/l8etcp3ltl6dw746mjr9v/3_Themes-Plugins.pptx?rlkey=91peyuhozngdnolhmq1duawkq&dl=0,ok
02_PHP,outcome3 Build a CMS using PHP,outcome3 Build a CMS using PHP,4_Database&Maintainance.pptx,.pptx,/junsan-info/02_PHP/02_docs/outcome3 Build a CMS using PHP/4_Database&Maintainance.pptx,https://www.dropbox.com/scl/fi/loy3fi7cmqkx6iqzrxtl4/4_Database-Maintainance.pptx?rlkey=q1f7407jh0ywocvmkz2fovnin&dl=0,ok
02_PHP,outcome4 Build a web app using MVC Framework,outcome4 Build a web app using MVC Framework/1_Laravel Setup & Structure,1_Introduction to Laravel.pptx,.pptx,/junsan-info/02_PHP/02_docs/outcome4 Build a web app using MVC Framework/1_Laravel Setup & Structure/1_Introduction to Laravel.pptx,https://www.dropbox.com/scl/fi/3j5pxzcry9c5k59wc4fey/1_Introduction-to-Laravel.pptx?rlkey=lyo7h14i9oaxdaw1m68ih972s&dl=0,ok
02_PHP,outcome4 Build a web app using MVC Framework,outcome4 Build a web app using MVC Framework/1_Laravel Setup & Structure,2_Laravel Basics.pptx,.pptx,/junsan-info/02_PHP/02_docs/outcome4 Build a web app using MVC Framework/1_Laravel Setup & Structure/2_Laravel Basics.pptx,https://www.dropbox.com/scl/fi/hhaefxfebjunbrhnxz4wx/2_Laravel-Basics.pptx?rlkey=jds1jfoxzhs08jql8x64dlkgt&dl=0,ok
02_PHP,outcome4 Build a web app using MVC Framework,"outcome4 Build a web app using MVC Framework/2_Routing, Controllers & Views",3_MVC.pptx,.pptx,"/junsan-info/02_PHP/02_docs/outcome4 Build a web app using MVC Framework/2_Routing, Controllers & Views/3_MVC.pptx",https://www.dropbox.com/scl/fi/nz970ta1uifvieqt7onog/3_MVC.pptx?rlkey=lhxdytdjr0rsogx2zvihwblvl&dl=0,ok
02_PHP,outcome4 Build a web app using MVC Framework,"outcome4 Build a web app using MVC Framework/2_Routing, Controllers & Views",4_Routing.pptx,.pptx,"/junsan-info/02_PHP/02_docs/outcome4 Build a web app using MVC Framework/2_Routing, Controllers & Views/4_Routing.pptx",https://www.dropbox.com/scl/fi/g4vnreixflubg6ekx57n1/4_Routing.pptx?rlkey=fyjjgsb4az6fdzluqeibifpe7&dl=0,ok
02_PHP,outcome4 Build a web app using MVC Framework,"outcome4 Build a web app using MVC Framework/2_Routing, Controllers & Views",5_Views.pptx,.pptx,"/junsan-info/02_PHP/02_docs/outcome4 Build a web app using MVC Framework/2_Routing, Controllers & Views/5_Views.pptx",https://www.dropbox.com/scl/fi/bjdywi6kmpo5ibtbl162s/5_Views.pptx?rlkey=p2t8plnnfkkkj18u1erlt5aa1&dl=0,ok
02_PHP,outcome4 Build a web app using MVC Framework,"outcome4 Build a web app using MVC Framework/2_Routing, Controllers & Views",6_Controllers.pptx,.pptx,"/junsan-info/02_PHP/02_docs/outcome4 Build a web app using MVC Framework/2_Routing, Controllers & Views/6_Controllers.pptx",https://www.dropbox.com/scl/fi/zepe6aplebtlsv1u549xz/6_Controllers.pptx?rlkey=akckefubh6cvrklpktdr9ipxh&dl=0,ok
02_PHP,outcome4 Build a web app using MVC Framework,"outcome4 Build a web app using MVC Framework/2_Routing, Controllers & Views",7_Models.pptx,.pptx,"/junsan-info/02_PHP/02_docs/outcome4 Build a web app using MVC Framework/2_Routing, Controllers & Views/7_Models.pptx",https://www.dropbox.com/scl/fi/328o3xo1a0jw5clb22v65/7_Models.pptx?rlkey=abetu7v9lyuug5f0ub3kslkjh&dl=0,ok
02_PHP,outcome4 Build a web app using MVC Framework,outcome4 Build a web app using MVC Framework/3_Database & Eloquent ORM,8_Migraions.pptx,.pptx,/junsan-info/02_PHP/02_docs/outcome4 Build a web app using MVC Framework/3_Database & Eloquent ORM/8_Migraions.pptx,https://www.dropbox.com/scl/fi/btgvz1y5bgw48bhobnpd8/8_Migraions.pptx?rlkey=ikoc9l2zt58lmr5a04evsk0d0&dl=0,ok
02_PHP,outcome4 Build a web app using MVC Framework,outcome4 Build a web app using MVC Framework/3_Database & Eloquent ORM,9_Eloquent ORM.pptx,.pptx,/junsan-info/02_PHP/02_docs/outcome4 Build a web app using MVC Framework/3_Database & Eloquent ORM/9_Eloquent ORM.pptx,https://www.dropbox.com/scl/fi/4x47nejvwcfs7osek172t/9_Eloquent-ORM.pptx?rlkey=dhtel8pn52lk5tq0364pl8mc3&dl=0,ok
02_PHP,outcome4 Build a web app using MVC Framework,"outcome4 Build a web app using MVC Framework/4_Forms, Validation & CRUD",10_Forms & Requests.pptx,.pptx,"/junsan-info/02_PHP/02_docs/outcome4 Build a web app using MVC Framework/4_Forms, Validation & CRUD/10_Forms & Requests.pptx",https://www.dropbox.com/scl/fi/sowp3zv0k6inaoki54bph/10_Forms-Requests.pptx?rlkey=vlqxe5uafly825glfjm8kvc6q&dl=0,ok
02_PHP,outcome4 Build a web app using MVC Framework,"outcome4 Build a web app using MVC Framework/4_Forms, Validation & CRUD",11_Validation.pptx,.pptx,"/junsan-info/02_PHP/02_docs/outcome4 Build a web app using MVC Framework/4_Forms, Validation & CRUD/11_Validation.pptx",https://www.dropbox.com/scl/fi/4529qautysjg35tdofkic/11_Validation.pptx?rlkey=x609h744wtbo4hlhu1oyknm0u&dl=0,ok
02_PHP,outcome4 Build a web app using MVC Framework,"outcome4 Build a web app using MVC Framework/4_Forms, Validation & CRUD",12_Full CRUD Operations.pptx,.pptx,"/junsan-info/02_PHP/02_docs/outcome4 Build a web app using MVC Framework/4_Forms, Validation & CRUD/12_Full CRUD Operations.pptx",https://www.dropbox.com/scl/fi/xw268u9dlrot54uvi5bmu/12_Full-CRUD-Operations.pptx?rlkey=azg8etdsi26wg7u024nsk7c02&dl=0,ok
02_PHP,outcome4 Build a web app using MVC Framework,outcome4 Build a web app using MVC Framework/5_Authentication & Authorization,13_Authentication.pptx,.pptx,/junsan-info/02_PHP/02_docs/outcome4 Build a web app using MVC Framework/5_Authentication & Authorization/13_Authentication.pptx,https://www.dropbox.com/scl/fi/53wt76k3irvu8v2dtgujc/13_Authentication.pptx?rlkey=suoz38lno42jd9nbigqaz0rvw&dl=0,ok
02_PHP,outcome4 Build a web app using MVC Framework,"outcome4 Build a web app using MVC Framework/4_Forms, Validation & CRUD",14_Authorization [Auto-saved].pptx,.pptx,"/junsan-info/02_PHP/02_docs/outcome4 Build a web app using MVC Framework/4_Forms, Validation & CRUD/14_Authorization [Auto-saved].pptx",https://www.dropbox.com/scl/fi/i73yrvul09b6goripn9fe/14_Authorization-Auto-saved.pptx?rlkey=6imqhg7s20ed64h3u4kjx3acm&dl=0,ok
02_PHP,outcome4 Build a web app using MVC Framework,outcome4 Build a web app using MVC Framework/5_Authentication & Authorization,14_Authorization.pptx,.pptx,/junsan-info/02_PHP/02_docs/outcome4 Build a web app using MVC Framework/5_Authentication & Authorization/14_Authorization.pptx,https://www.dropbox.com/scl/fi/0z404mehv1eyqm2xov2os/14_Authorization.pptx?rlkey=0igm3eoo5wveoj8bbdgznn039&dl=0,ok
02_PHP,outcome4 Build a web app using MVC Framework,outcome4 Build a web app using MVC Framework,App.pptx,.pptx,/junsan-info/02_PHP/02_docs/outcome4 Build a web app using MVC Framework/App.pptx,https://www.dropbox.com/scl/fi/czhbp6uixjfoj0i23myft/App.pptx?rlkey=ic6h0ohg718rsu6s9k106z0ey&dl=0,ok
02_PHP,outcome4 Build a web app using MVC Framework,outcome4 Build a web app using MVC Framework,Culture.pptx,.pptx,/junsan-info/02_PHP/02_docs/outcome4 Build a web app using MVC Framework/Culture.pptx,https://www.dropbox.com/scl/fi/dl6z3pci4c1lta0amopra/Culture.pptx?rlkey=69m6ytg5777mhqq6gigl8l91m&dl=0,ok
02_PHP,outcome4 Build a web app using MVC Framework,outcome4 Build a web app using MVC Framework,ToApp.pptx,.pptx,/junsan-info/02_PHP/02_docs/outcome4 Build a web app using MVC Framework/ToApp.pptx,https://www.dropbox.com/scl/fi/wwuorme2crn4k37qa2le5/ToApp.pptx?rlkey=lvyc6108jx2yumfx649fkjift&dl=0,ok
03_React,_old,_old/2nd,0_setup.pptx,.pptx,/junsan-info/03_React/02_docs/_old/2nd/0_setup.pptx,https://www.dropbox.com/scl/fi/0sx0bu67109eco30zreuh/0_setup.pptx?rlkey=spbx7e9n4yk605v9hx9px7fsf&dl=0,ok
03_React,_old,_old,00_template - Copy.pptx,.pptx,/junsan-info/03_React/02_docs/_old/00_template - Copy.pptx,https://www.dropbox.com/scl/fi/nj16r9xoj1qujjphixzni/00_template-Copy.pptx?rlkey=u2hkjp24jy5u0prluurxkge09&dl=0,ok
03_React,_old,_old,00_template.pptx,.pptx,/junsan-info/03_React/02_docs/_old/00_template.pptx,https://www.dropbox.com/scl/fi/g22lc5ay14v0m2my63hh0/00_template.pptx?rlkey=jwokpk437q3ss4fz08h8hm30d&dl=0,ok
03_React,_old,_old,0.What is Next.js.pptx,.pptx,/junsan-info/03_React/02_docs/_old/0.What is Next.js.pptx,https://www.dropbox.com/scl/fi/de4gcga57zfzb72nabysk/0.What-is-Next.js.pptx?rlkey=7yvdqfrlenluiqgwsjpr3dvya&dl=0,ok
03_React,_old,_old/2nd,1_Installing.pptx,.pptx,/junsan-info/03_React/02_docs/_old/2nd/1_Installing.pptx,https://www.dropbox.com/scl/fi/ibj9yods4swr4vs0byzcl/1_Installing.pptx?rlkey=ummkk1z8nfmaefq8gmj7rsopj&dl=0,ok
03_React,_old,_old/1st,01_stracture.pptx,.pptx,/junsan-info/03_React/02_docs/_old/1st/01_stracture.pptx,https://www.dropbox.com/scl/fi/iq1dm0x73xtyp6ra3e50m/01_stracture.pptx?rlkey=af8q3f9vxta5c5ukrf4v0e9k9&dl=0,ok
03_React,_old,_old/2nd,2_Styling.pptx,.pptx,/junsan-info/03_React/02_docs/_old/2nd/2_Styling.pptx,https://www.dropbox.com/scl/fi/qznvu3q0vv2lopnj6fcef/2_Styling.pptx?rlkey=v2ta3x8i2qdh0cq18wqc1ac0j&dl=0,ok
03_React,_old,_old/2nd,3_Optimizing Fonts and Images.pptx,.pptx,/junsan-info/03_React/02_docs/_old/2nd/3_Optimizing Fonts and Images.pptx,https://www.dropbox.com/scl/fi/8ywj5kn5uxiayt8j6mk6o/3_Optimizing-Fonts-and-Images.pptx?rlkey=w7s2zo0vrkx128z6objjoui1q&dl=0,ok
03_React,_old,_old/2nd,4_Creating Layouts and Pages.pptx,.pptx,/junsan-info/03_React/02_docs/_old/2nd/4_Creating Layouts and Pages.pptx,https://www.dropbox.com/scl/fi/nyqhon8u4213hi4edvy6g/4_Creating-Layouts-and-Pages.pptx?rlkey=7ga9izho7o63zxpb9ic5d5dcv&dl=0,ok
03_React,_old,_old/2nd,5_Navigating Between Pages.pptx,.pptx,/junsan-info/03_React/02_docs/_old/2nd/5_Navigating Between Pages.pptx,https://www.dropbox.com/scl/fi/c044cx2xf4qmgsexlva8n/5_Navigating-Between-Pages.pptx?rlkey=gb6txan9gknjwd827ng3wglfm&dl=0,ok
03_React,_old,_old/2nd,6_Setting Up Your Database.pptx,.pptx,/junsan-info/03_React/02_docs/_old/2nd/6_Setting Up Your Database.pptx,https://www.dropbox.com/scl/fi/v1nln9jj7ge8arab8wdsv/6_Setting-Up-Your-Database.pptx?rlkey=2lgdxvmivw2xifcklim8mf5v6&dl=0,ok
03_React,_old,_old/2nd,8_Static and Dynamic Rendering.pptx,.pptx,/junsan-info/03_React/02_docs/_old/2nd/8_Static and Dynamic Rendering.pptx,https://www.dropbox.com/scl/fi/mmby2k3bt6hazdvv43vme/8_Static-and-Dynamic-Rendering.pptx?rlkey=t35tk575nwjyfmfvtwpmt64ym&dl=0,ok
03_React,_old,_old/2nd,9_Streaming.pptx,.pptx,/junsan-info/03_React/02_docs/_old/2nd/9_Streaming.pptx,https://www.dropbox.com/scl/fi/e8bpx0ntznebnk9s1761h/9_Streaming.pptx?rlkey=2ifa8bahl6w4pujcl8pk9wrt3&dl=0,ok
03_React,_old,_old/2nd,10_Partial Prerendering.pptx,.pptx,/junsan-info/03_React/02_docs/_old/2nd/10_Partial Prerendering.pptx,https://www.dropbox.com/scl/fi/179u9iahgkt38ov1x6okm/10_Partial-Prerendering.pptx?rlkey=4m73ry2j0vqoepbcdrjn28rzl&dl=0,ok
03_React,_old,_old/2nd,11_1_Adding Search.pptx,.pptx,/junsan-info/03_React/02_docs/_old/2nd/11_1_Adding Search.pptx,https://www.dropbox.com/scl/fi/6phz4qvktnpu0ovy6r909/11_1_Adding-Search.pptx?rlkey=l0a54dv94gd6i307yt2arjp49&dl=0,ok
03_React,_old,_old/2nd,11_2_Pagenation.pptx,.pptx,/junsan-info/03_React/02_docs/_old/2nd/11_2_Pagenation.pptx,https://www.dropbox.com/scl/fi/hy5my8dfonhu3o4h1yh6k/11_2_Pagenation.pptx?rlkey=9vnbgqmh87u08yngu891hk2jq&dl=0,ok
03_React,_old,_old/1st,241015_pass.pptx,.pptx,/junsan-info/03_React/02_docs/_old/1st/241015_pass.pptx,https://www.dropbox.com/scl/fi/y9pskkfyhavqd3hk4mh56/241015_pass.pptx?rlkey=l1nzschoqr7uuq2e68g8d0e2u&dl=0,ok
03_React,_old,_old/1st,241029_.pptx,.pptx,/junsan-info/03_React/02_docs/_old/1st/241029_.pptx,https://www.dropbox.com/scl/fi/8ubt3j4sbwkm8we70eumt/241029_.pptx?rlkey=oj7hssxgnophh5zl9aou6n0ke&dl=0,ok
03_React,_old,_old/1st,241104_useStatewithArray.pptx,.pptx,/junsan-info/03_React/02_docs/_old/1st/241104_useStatewithArray.pptx,https://www.dropbox.com/scl/fi/bijwfeucinrb66lherei3/241104_useStatewithArray.pptx?rlkey=w6zrjvj6irbus9uakkcyhkkk7&dl=0,ok
03_React,_old,_old/1st,241107_useStatewithArray02.pptx,.pptx,/junsan-info/03_React/02_docs/_old/1st/241107_useStatewithArray02.pptx,https://www.dropbox.com/scl/fi/j0emxv4b5ko8yl65uvdrw/241107_useStatewithArray02.pptx?rlkey=9geobcwat1ngb2rpvie029v3k&dl=0,ok
03_React,_old,_old/1st,241120_useContext.pptx,.pptx,/junsan-info/03_React/02_docs/_old/1st/241120_useContext.pptx,https://www.dropbox.com/scl/fi/bymfrrbylt9bfz6vefwhq/241120_useContext.pptx?rlkey=mi9nq85eefiok5ntssnv09g1e&dl=0,ok
03_React,_old,_old/1st,241120_useEffect.pptx,.pptx,/junsan-info/03_React/02_docs/_old/1st/241120_useEffect.pptx,https://www.dropbox.com/scl/fi/je0s1bmp4148278ndvpk6/241120_useEffect.pptx?rlkey=bozvd25dltgksvli5of0umc98&dl=0,ok
03_React,_old,_old/1st,culculator.png,.png,/junsan-info/03_React/02_docs/_old/1st/culculator.png,https://www.dropbox.com/scl/fi/rxz8w4ceso3bs4jcoc95h/culculator.png?rlkey=5ntejvfk8ok3d5mb4ub93p0yw&dl=0,ok
03_React,_old,_old,Quiz.pptx,.pptx,/junsan-info/03_React/02_docs/_old/Quiz.pptx,https://www.dropbox.com/scl/fi/qnhjett1te0fr2j3xottl/Quiz.pptx?rlkey=nv349fjyqmsatq0wod21087zj&dl=0,ok
03_React,_old,_old/3rd,React_Summary1st.pptx,.pptx,/junsan-info/03_React/02_docs/_old/3rd/React_Summary1st.pptx,https://www.dropbox.com/scl/fi/iksbe6ecltm1i93kpyu1l/React_Summary1st.pptx?rlkey=l3cgl7a9ovxt5lxey0glu5j72&dl=0,ok
03_React,_old,_old/3rd,React_Summary2nd.pptx,.pptx,/junsan-info/03_React/02_docs/_old/3rd/React_Summary2nd.pptx,https://www.dropbox.com/scl/fi/3cgqcf216uku2dvk55w85/React_Summary2nd.pptx?rlkey=a5cl7b72bsgq6wrkq4e3mhkq9&dl=0,ok
03_React,_old,_old,react.docx,.docx,/junsan-info/03_React/02_docs/_old/react.docx,https://www.dropbox.com/scl/fi/ccbec72vpxyii86ekjd57/react.docx?rlkey=vhrxm8tjc7m0wiu1trzsyb9va&dl=0,ok
03_React,_old,_old/1st,Sumup.pptx,.pptx,/junsan-info/03_React/02_docs/_old/1st/Sumup.pptx,https://www.dropbox.com/scl/fi/xstuza3g208rqz7o8kke7/Sumup.pptx?rlkey=yz1gmy8n1x9b0rcee6ho871qm&dl=0,ok
03_React,_old,_old/1st,SumupReact.pdf,.pdf,/junsan-info/03_React/02_docs/_old/1st/SumupReact.pdf,https://www.dropbox.com/scl/fi/m57itomwet2v2cspt8abh/SumupReact.pdf?rlkey=0wehdhulntgalqlgdhss99gcw&dl=0,ok
03_React,(02_docs直下),.,2_Using Arrays in JavaScript.pptx,.pptx,/junsan-info/03_React/02_docs/2_Using Arrays in JavaScript.pptx,https://www.dropbox.com/scl/fi/yp9uaqv6fa410fqdbeugg/2_Using-Arrays-in-JavaScript.pptx?rlkey=pcyav059aoob59pgrkx028bcn&dl=0,ok
03_React,(02_docs直下),.,ex.pptx,.pptx,/junsan-info/03_React/02_docs/ex.pptx,https://www.dropbox.com/scl/fi/xdfmddxxgaweq2xcau7w8/ex.pptx?rlkey=kg0nvaw1zqalzij4bzm2pbkrf&dl=0,ok
03_React,outcome1 Develop React.js application,outcome1 Develop React.js application,_React EventHandling.pptx,.pptx,/junsan-info/03_React/02_docs/outcome1 Develop React.js application/_React EventHandling.pptx,https://www.dropbox.com/scl/fi/uiyqhadjejxks8096a1u5/_React-EventHandling.pptx?rlkey=6sg78owd6don85ofqa8nwvt06&dl=0,ok
03_React,outcome1 Develop React.js application,outcome1 Develop React.js application,1_React Introduction.pptx,.pptx,/junsan-info/03_React/02_docs/outcome1 Develop React.js application/1_React Introduction.pptx,https://www.dropbox.com/scl/fi/jbsm160nghin0yrazrwyn/1_React-Introduction.pptx?rlkey=av49emex6hdh22o5npnmy6thj&dl=0,ok
03_React,outcome1 Develop React.js application,outcome1 Develop React.js application,2_First React App.pptx,.pptx,/junsan-info/03_React/02_docs/outcome1 Develop React.js application/2_First React App.pptx,https://www.dropbox.com/scl/fi/u9ylo7q4pv1umhl9atmhv/2_First-React-App.pptx?rlkey=1tmsb7xdcuh60h7pqntk1uxpi&dl=0,ok
03_React,outcome1 Develop React.js application,outcome1 Develop React.js application,3_Rendering.pptx,.pptx,/junsan-info/03_React/02_docs/outcome1 Develop React.js application/3_Rendering.pptx,https://www.dropbox.com/scl/fi/i8bzm4xvmcms42976g5yv/3_Rendering.pptx?rlkey=8nc4vv2gwqypwa2sswi0htuyn&dl=0,ok
03_React,outcome1 Develop React.js application,outcome1 Develop React.js application,4_JSX_Attributes.pptx,.pptx,/junsan-info/03_React/02_docs/outcome1 Develop React.js application/4_JSX_Attributes.pptx,https://www.dropbox.com/scl/fi/ra2myrqsme3rs9151u64x/4_JSX_Attributes.pptx?rlkey=jknasysw93lqkfc3657st885l&dl=0,ok
03_React,outcome1 Develop React.js application,outcome1 Develop React.js application,4_JSX.pptx,.pptx,/junsan-info/03_React/02_docs/outcome1 Develop React.js application/4_JSX.pptx,https://www.dropbox.com/scl/fi/er2vktdd2m322bq67jrme/4_JSX.pptx?rlkey=00ptterzlfho5j4juoklwkm1g&dl=0,ok
03_React,outcome1 Develop React.js application,outcome1 Develop React.js application,5_JSX_If Statements.pptx,.pptx,/junsan-info/03_React/02_docs/outcome1 Develop React.js application/5_JSX_If Statements.pptx,https://www.dropbox.com/scl/fi/t503rflvxrro2o5k4ymea/5_JSX_If-Statements.pptx?rlkey=z9ok6xiggbx2jo9zrm2xlrafw&dl=0,ok
03_React,outcome1 Develop React.js application,outcome1 Develop React.js application,6_React Components.pptx,.pptx,/junsan-info/03_React/02_docs/outcome1 Develop React.js application/6_React Components.pptx,https://www.dropbox.com/scl/fi/sgbfppr88b0b87jmjl777/6_React-Components.pptx?rlkey=vegwd5v619tqrlovmydwk5zop&dl=0,ok
03_React,outcome1 Develop React.js application,outcome1 Develop React.js application,7_Exercises.pptx,.pptx,/junsan-info/03_React/02_docs/outcome1 Develop React.js application/7_Exercises.pptx,https://www.dropbox.com/scl/fi/gugv7vb9bmeclyjd1q59p/7_Exercises.pptx?rlkey=vkijot0igyo9xkmyjzntv21jk&dl=0,ok
03_React,outcome1 Develop React.js application,outcome1 Develop React.js application,8_React Router.pptx,.pptx,/junsan-info/03_React/02_docs/outcome1 Develop React.js application/8_React Router.pptx,https://www.dropbox.com/scl/fi/kqso3vzxoxf7ffhps2mye/8_React-Router.pptx?rlkey=frmjbk5vf2mea5tm6jq16bany&dl=0,ok
03_React,outcome1 Develop React.js application,outcome1 Develop React.js application,9_React Props.pptx,.pptx,/junsan-info/03_React/02_docs/outcome1 Develop React.js application/9_React Props.pptx,https://www.dropbox.com/scl/fi/ev1224pk91f6a1a7jv3oq/9_React-Props.pptx?rlkey=tb3towvkulcrn0rhd1ghh1nsj&dl=0,ok
03_React,outcome1 Develop React.js application,outcome1 Develop React.js application,10_React Hooks.pptx,.pptx,/junsan-info/03_React/02_docs/outcome1 Develop React.js application/10_React Hooks.pptx,https://www.dropbox.com/scl/fi/8oldfwlksnmfuqmo0g1z2/10_React-Hooks.pptx?rlkey=1z0ykos89g3aqblbq524gremh&dl=0,ok
03_React,outcome1 Develop React.js application,outcome1 Develop React.js application,11_React useState.pptx,.pptx,/junsan-info/03_React/02_docs/outcome1 Develop React.js application/11_React useState.pptx,https://www.dropbox.com/scl/fi/5goanq94jri81uyqlkz78/11_React-useState.pptx?rlkey=lfqyio8h72d9h0kyjflzx2and&dl=0,ok
03_React,outcome1 Develop React.js application,outcome1 Develop React.js application,12_React useEffect.pptx,.pptx,/junsan-info/03_React/02_docs/outcome1 Develop React.js application/12_React useEffect.pptx,https://www.dropbox.com/scl/fi/hx87ovpimenf36yygc078/12_React-useEffect.pptx?rlkey=upgabqo6cg5ttodmgx90kllr9&dl=0,ok
03_React,outcome1 Develop React.js application,outcome1 Develop React.js application,13_React useContext Hook.pptx,.pptx,/junsan-info/03_React/02_docs/outcome1 Develop React.js application/13_React useContext Hook.pptx,https://www.dropbox.com/scl/fi/we0izbf0pnvlp2blz0p5b/13_React-useContext-Hook.pptx?rlkey=q1pgir7wiwhuunh85vjx6tuve&dl=0,ok
03_React,outcome1 Develop React.js application,outcome1 Develop React.js application,14_React useRef Hook.pptx,.pptx,/junsan-info/03_React/02_docs/outcome1 Develop React.js application/14_React useRef Hook.pptx,https://www.dropbox.com/scl/fi/xnr2azuomo33f3uq8qyee/14_React-useRef-Hook.pptx?rlkey=vi6d0kh1rq7iiwzn9enkhexre&dl=0,ok
03_React,outcome1 Develop React.js application,outcome1 Develop React.js application,15_React Event.pptx,.pptx,/junsan-info/03_React/02_docs/outcome1 Develop React.js application/15_React Event.pptx,https://www.dropbox.com/scl/fi/ooy8ysb3jokon0k02jksr/15_React-Event.pptx?rlkey=koxloxmltsxlynighq4bglqom&dl=0,ok
03_React,outcome1 Develop React.js application,outcome1 Develop React.js application,16_React Form.pptx,.pptx,/junsan-info/03_React/02_docs/outcome1 Develop React.js application/16_React Form.pptx,https://www.dropbox.com/scl/fi/yf6vtmcrd3kg8hjk4mm1h/16_React-Form.pptx?rlkey=pj86l7qbptca6xtxu1c9rgccw&dl=0,ok
03_React,outcome1 Develop React.js application,outcome1 Develop React.js application,17_miniProjects.pptx,.pptx,/junsan-info/03_React/02_docs/outcome1 Develop React.js application/17_miniProjects.pptx,https://www.dropbox.com/scl/fi/c6s6i0pwky6xsffubk71p/17_miniProjects.pptx?rlkey=gazmvoc0qwbdhvjgqih07wlf4&dl=0,ok
03_React,outcome2 Apply Tailwind CSS framework,outcome2 Apply Tailwind CSS framework,1_Applying Tailwind utility classes.pptx,.pptx,/junsan-info/03_React/02_docs/outcome2 Apply Tailwind CSS framework/1_Applying Tailwind utility classes.pptx,https://www.dropbox.com/scl/fi/zf06cvyqokc2010flij6b/1_Applying-Tailwind-utility-classes.pptx?rlkey=tok5azln304fm729112sohad8&dl=0,ok
03_React,outcome3 Develop Next.JS Application,outcome3 Develop Next.JS Application,1_TypeScript Introduction.pptx,.pptx,/junsan-info/03_React/02_docs/outcome3 Develop Next.JS Application/1_TypeScript Introduction.pptx,https://www.dropbox.com/scl/fi/jr56nm4ryob3jzklji9xv/1_TypeScript-Introduction.pptx?rlkey=a2p1i3pqpb87amv0sscdea2s6&dl=0,ok
03_React,outcome3 Develop Next.JS Application,outcome3 Develop Next.JS Application,2_TypeScript Exercise.pptx,.pptx,/junsan-info/03_React/02_docs/outcome3 Develop Next.JS Application/2_TypeScript Exercise.pptx,https://www.dropbox.com/scl/fi/zxkv0dcrn88zr7xfc1751/2_TypeScript-Exercise.pptx?rlkey=37ss1ie4ro2gblcr9qjd0xr2f&dl=0,ok
03_React,outcome3 Develop Next.JS Application,outcome3 Develop Next.JS Application,3_Introduction to Nextjs.pptx,.pptx,/junsan-info/03_React/02_docs/outcome3 Develop Next.JS Application/3_Introduction to Nextjs.pptx,https://www.dropbox.com/scl/fi/y8koibaiud2t3ici9x309/3_Introduction-to-Nextjs.pptx?rlkey=reyydfigmffacov43uvnr64ay&dl=0,ok
03_React,outcome3 Develop Next.JS Application,outcome3 Develop Next.JS Application,3.1_Types of Rendering.pptx,.pptx,/junsan-info/03_React/02_docs/outcome3 Develop Next.JS Application/3.1_Types of Rendering.pptx,https://www.dropbox.com/scl/fi/a4l6toqv04b4rqk5hj9d4/3.1_Types-of-Rendering.pptx?rlkey=ijvzftwd9dvuukcm5howcgvqw&dl=0,ok
03_React,outcome3 Develop Next.JS Application,outcome3 Develop Next.JS Application,4_Page & Routing.pptx,.pptx,/junsan-info/03_React/02_docs/outcome3 Develop Next.JS Application/4_Page & Routing.pptx,https://www.dropbox.com/scl/fi/11g47kqkj8butavuz8ceg/4_Page-Routing.pptx?rlkey=n8j7ywu6364hux268tzavxi8u&dl=0,ok
03_React,outcome3 Develop Next.JS Application,outcome3 Develop Next.JS Application,5_Link.pptx,.pptx,/junsan-info/03_React/02_docs/outcome3 Develop Next.JS Application/5_Link.pptx,https://www.dropbox.com/scl/fi/ywmzanjua33tlfvdzpeq6/5_Link.pptx?rlkey=4u7z60242s0xpfz12uuz5z5az&dl=0,ok
03_React,outcome3 Develop Next.JS Application,outcome3 Develop Next.JS Application,6_Client vs Server Components.pptx,.pptx,/junsan-info/03_React/02_docs/outcome3 Develop Next.JS Application/6_Client vs Server Components.pptx,https://www.dropbox.com/scl/fi/1mmq2xksgbicvuvcylhox/6_Client-vs-Server-Components.pptx?rlkey=n74s5bnvr83f7tntbj682bkzu&dl=0,ok
03_React,outcome3 Develop Next.JS Application,outcome3 Develop Next.JS Application,7_useState & Events (in Next.js).pptx,.pptx,/junsan-info/03_React/02_docs/outcome3 Develop Next.JS Application/7_useState & Events (in Next.js).pptx,https://www.dropbox.com/scl/fi/fvbw6l5oq179phki5lrn4/7_useState-Events-in-Next.js.pptx?rlkey=8bba0hhnvktn045mq5tg4gc21&dl=0,ok
03_React,outcome3 Develop Next.JS Application,outcome3 Develop Next.JS Application,8_Loading & Error UI.pptx,.pptx,/junsan-info/03_React/02_docs/outcome3 Develop Next.JS Application/8_Loading & Error UI.pptx,https://www.dropbox.com/scl/fi/kndmryl8gtpi5r3mav122/8_Loading-Error-UI.pptx?rlkey=8trjh1gyp1v42zxg0646irty2&dl=0,ok
